Product_category,Description,Price,Image
Air conditioner,Kenwood KET-1228S E-Tech Inverter split 60% Inverter 1.Ton (Heat & Cool only) Air Conditioner,"69,900",https://cdn.homeshopping.pk/product_images/l/026/eTech-300x300__85975_thumb.jpg
Air conditioner,Dawlance Enercon Inverter 30 1.5 Ton Air Conditioner,"70,400",https://cdn.homeshopping.pk/product_images/a/781/Enercon-Inverter__07592_thumb.jpg
Air conditioner,Dawlance LVS PLUS GD-12K 1 Ton Air Conditioner,"53,499",https://cdn.homeshopping.pk/product_images/c/104/lvs-plus-gd-pro__81968_thumb.jpg
Air conditioner,KENWOOD KES-1239 E-Supreme Split 60% Inverter 1 Ton (Heat & Cool only) Air Conditioner,"70,399",https://cdn.homeshopping.pk/product_images/i/219/product_127783_1__42010_thumb.jpg
Air conditioner,DAWLANCE LVS PLUS GD-18K 1.5 TON Split Air Conditioner,"60,499",https://cdn.homeshopping.pk/product_images/k/943/lvs_plus_gd_18_k__95071_thumb.jpg
Air conditioner,Kenwood KET-1242S E-Titan Plus 1.Ton (Heat & Cool) Split Air Conditioner,"58,500",https://cdn.homeshopping.pk/product_images/h/017/eTitan-Plus-600x265__41601_thumb.jpg
Air conditioner,Haier HSU-12HJ-DC S/W 1Ton DC Inverter Split Air Conditioner,"82,000",https://cdn.homeshopping.pk/product_images/r/334/DC-Inverter-HSU-12HJ-012USDCS-Onlinebuy-pk__92658_thumb.jpg
Air conditioner,Dawlance Sprinter-30 Inverter 1.5 Ton Air Conditioner,"70,700",https://cdn.homeshopping.pk/product_images/q/930/Spinter-Inverterpro__95692_thumb.jpg
Air conditioner,Changhong Ruba SDC-18CW - 1.5 Ton DC Inverter Cool Only Air Conditioner,"72,999",https://cdn.homeshopping.pk/product_images/j/514/5ee1dc604ecb7__99244_thumb.png
Air conditioner,Orient 12G 1 Ton Jupiter DC Inverter AC Gold Fin 1.2.10 - Silver White (Official Warranty),"63,899",https://cdn.homeshopping.pk/product_images/g/092/1113__53701_thumb.png
